Name,Price
"Refurbished EVOO Ultra Thin Laptop 11.6"", AMD A4-9120 1.50GHz, 2GB RAM, 32GB Storage, Windows 10, Black, EV-C-116-5-BK",125
"Lenovo Flex 11 11.6"" 2 in 1 Laptop, Windows 10, Intel Celeron N4000 Dual-Core Processor, 4GB RAM, 64GB eMMC Solid State Drive, Office 365 1 Year Subscription - 81A70005US",449
"HP 17.3"" Laptop - 10th Gen Intel Core i5-10210U 17-by2075cl Notebook PC Computer 1TB 12GB Memory",700
"Dell XPS 15 9570 Laptop, 15.6"", Intel Core i7-8750H, NVIDIA GeForce GTX 1050Ti, 512GB SSD, 8GB RAM, XPS9570-7571SLV-PUS","1,599"
"Gigabyte AORUS Gaming Laptop 15.6"" Intel Core i7-8750H, NVIDIA GeForce RTX 2070, 16GB RAM, 512GB+2TB Storage, Windows 10, 15-X9-RT4BD","2,662"
"Microsoft Surface Pro 7 12.3"" Intel Core i3 4GB RAM 128GB SSD Platinum - 10th Gen i3-1005G1 Dual Core - Laptop, tablet, or studio mode - Intel UHD Graphics - Windows 10 Home - 10.5 hr battery lif",748
"HP Pavilion 15 Laptop 15.6"" Touchscreen, Intel Core i7-8550U , Intel UHD Graphics 620, 1TB HDD + 16GB Intel Optane memory, 8GB SDRAM, 15-cs0072wm",849
"Acer Nitro 5, Intel Core i5-7300HQ, GeForce GTX 1050 Ti, 15.6"" Full HD, 8GB DDR4, 256GB SSD, AN515-51-55WL Computer Laptop Notebook PC Gaming",999
Refurbished Dell Latitude E6520 i7 2.7GHz 8GB 500GB DVD Windows 10 Pro 64 Laptop,314
MSI GE63 Raider RGB-600 15.6 Gaming Laptop 144Hz 3ms Intel Core i7-9750H; Nvidia GeForce RTX2070; 16GB DDR4 SDRAM; 512GB NVMe SSD; Win10; VR Ready,"2,287"
"Legion By Lenovo Y540 15.6"" Gaming Laptop, Intel Core i7-9750H, Nvidia GeForce GTX 1650 4GB Graphics, 8GB Memory, 512GB PCIe SSD Storage, 81SY0091US","1,099"
"Asus VivoBook 17 17.3"" Laptop - AMD Ryzen 7 - 12GB Memory - AMD Radeon RX Vega 10 - 512GB SSD - Transparent Silver",715
"Refurbished Acer Chromebook C720P-2625 11.6"" Touchscreen Celeron 1.4GHz 4GB RAM 16GB SSD (Scratches)",219
"Refurbished Apple MacBook Pro 15.4"" Retina i7-3635QM 2.4GHz 16GB 256GB SSD Laptop ME664LL/A",899
"Refurbished Dell E6540 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4800MQ Processor, 8GB RAM, 500GB Solid State Drive",489
"Refurbished Apple MacBook 13.3"" MB881LL/A Core 2 Duo P7350 2.0GHz 2GB 120GB WiFi BT Laptop",199
"HP Silver 14"" Chromebook 14-ak040wm Laptop PC with Intel Celeron N2940 Processor, 4GB RAM, & 16GB eMMC Drive",409
"Refurbished Dell 14"" Latitude E5420 Laptop PC with Intel Core i3 Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro",229
Apple MacBook Pro 13.3 Intel Core 2 Duo 2.53GHz 4GB 250GB Laptop MB991LL/A - Refurbished Grade C,398
Apple MacBook Air Core i5 1.6GHz 4GB 128GB 11 MJVM2LL/A - Refurbished,499
LG gram 15 inch Ultra-Lightweight Laptop with 10th Gen Intel Core Processor w/Intel Iris Plus - 15Z90N-R.AAS7U1,"1,996"
"HP 17 Laptop 2020 Premium Business Laptop Computer I 17.3"" HD+ BrightViewDisplay I 8th Gen Intel Quad-Core i5-8265U (> i7-7500U) I 4GB DDR4 500GB HDD I Intel UHD Graphics 620 DVD HDMI Win 10",609
"Refurbished EVOO 11.6"" Laptop FHD, A4-9120e 1.5GHz, 2GB RAM, 32GB eMMC, Windows 10 S, Silver, EV-C-116-5-SL",136
"Apple MacBook Air 13.3 Inch Laptop MJVE2LL/A Intel Core i5 1.6GHz, 4GB RAM, 128GB SSD (Certified Refurbished)",621
Refurbished Apple Macbook Pro 15.4 Intel Core 2 Duo 2.53GHz 4GB 250GB Laptop MC118LL/A (Scratch and Dent),398
"Apple MacBook Pro 15"" Core i7 2.5GHz Retina (MGXC2LL/A), 16GB Memory, 512GB Solid State Drive - Refurbished","1,096"
"Apple Laptop MacBook Pro MD318LL/A-R Intel Core i7 2675QM (2.20 GHz) 4 GB Memory 500 GB HDD AMD Radeon HD 6750M 15.4"" Mac OS X v10.7 Lion Refurbished",579
"Manufacturer Refurbished Acer Chromebook - 11.6-Inch Touchscreen, 1.40GHz, 4GB RAM, 16GB SSD, HDMI Port",209
"HP 14-db0060nr Chalkboard Gray Touch Chromebook, 14"" HD, AMD A4-9120, UMA Graphics, 32GB, 4GB Memory",279
"HP Envy x360 2-in-1 Touchscreen Laptop, 15.6"" IPS FHD, Ryzen 5-4500U 6-Core up to 4.00 GHz, 8GB RAM, 256GB SSD, USB-C/DP, HDMI 2.0, Backlit KB, WebCam, Win 10",729
"Apple MacBook 13.3"" Laptop MC240LL/A Intel Core 2 Duo P7450 2.13GHz 2GB 160GB (Certified Refurbished)",199
HP Touchscreen Laptop 14-inch Thin &Lightweight Micro-Edge Display AMD Dual-Core Ryzen 3 3200U Up to 3.5GHz 8GB RAM 512GB M2 SSD Radeon Vega 3 WiFi HDMI Webcam Type-C Win 10,529
"HP 14.0-inch HD Touchscreen Laptop PC, AMD Ryzen 3 3200U 2.6GHz Processor, 8GB DDR4 RAM, 256 GB PCIe NVMe M.2 SSD, Stereo Speakers, AMD Radeon Vega 3 Graphics, Bluetooth, HDMI, WiFi, Windows 10",488
"Dell I3567-3276BLK-PUS Inspiron 15.6"" Laptop Notebook PC Computer 8GB Memory 1TB HDD",569
"HP ENVY x360 2-in-1 15m-ed0023dx 15.6"" Touch-Screen Laptop - Intel Core i7-1065G7, 12GB Memory, 512GB SSD + 32GB Optane, Backlit Keyboard, Natural Silver",999
"Refurbished Apple MacBook 13.3"" OS X Laptop Intel Core 2 Duo T7200 2.0GHz 1GB 80GB, MB061LLA",199
"Refurbished Acer C720-2103 11.6"" LED Chromebook Intel Celeron Dual Core 1.4Ghz 2GB 16GB SSD (Scratches & Dents)",139
"EVOO 11.6"" Convertible Touchscreen Laptop, FHD, Dual Core, 4GB Memory, 32GB Storage, Mini HDMI, Front Camera, Windows 10 Home",146
"HP Flyer Red 15.6"" 15-f272wm Laptop PC with Intel Pentium N3540 Processor, 4GB Memory, 500GB Hard Drive and Windows 10 Home",267
"HP 17.3"" touch 17z AMD A9-9425 8GB DDR4 1TB Hard Drive DVD-Writer Backlit keyboard Windows 10 Laptop  - Natural Silver",799
"MSI WS65 9TK-1014 15.6"" Mobile Workstation - Core i7-9750H - 32GB RAM - 512GB SSD - NVIDIA Quadro RTX 3000 - Windows 10 Pro - Matte Black with Gold Diamond","2,799"
"Refurbished Apple MacBook 13.3"" Intel Core 2 Duo T8300 2.4GHz 2GB 160GB Laptop",199
"Refurbished Dell Latitude E6430 14"" Laptop, Windows 10 Home, Intel Core i5-3210M Processor, 8GB RAM, 180GB Solid State Drive",314
"ASUS ROG Strix Gaming Laptop 15.6"", Intel Core i7-8750, NVIDIA GeForce GTX 1060 6GB, 1TB + 256GB SSD Storage, 16GB RAM, GL504GM-DS74","1,782"
"Apple 13"" MacBook Air 2.2GHz(Turbo Boost to 3.2GHz) i7 (Z0UU1LL/A), 8GB RAM, 256GB SSD, Mac OS, Silver ( Refurbished)",789
"13-inch MacBook Pro with Touch Bar: 2.4GHz quad-core 8th-generation IntelCorei5 processor, 256GB - Space Gray","1,699"
Lenovo Yoga 720 Tablet Notebook Laptop PC Computer Touchscreen i7 7th Gen Kaby Lake 256GB SSD 80X7001TUS Touch-Screen 2-in-1,939
"REFURBISHED Alienware 18 18.4-Inch Gaming Laptop, Intel Core i7 3.4Ghz Processor, 32GB DDR3 Ram, 1TB HDD, Nvidia Geforce GTX 765M SLI, Windows 10 Pr1","1,899"
"HP 14"" Touch Screen Widescreen LED-LCD, Intel Core i3-8145U, 4GB DDR4 SDRAM, 128GB SSD, Intel UHD Graphics 620, Bluetooth, Fingerprint reader, Ash Silver Laptop 14-DQ0011DX",499
Refurbished Dell Latitude E6520 Laptop  i7 Quad-Core 8GB 256GB SSD Win 10 Pro B v.WCB,312
"Microsoft Refurbished Surface Laptop 2 Black 13.5"" 2256x1504 Touchscreen PC, 8th Gen Core i5, Quad Core, 8GB RAM, 256GB SSD, Webcam, Bluetooth, Win 10 w/Digital Pen, Black Mobile Mouse",759
"Refurbished - HP Chromebook 14 G3 - Tegra K1 CD570M-A1 / 2.1 GHz - Chrome OS - 4 GB RAM - 16 GB eMMC - 14"" 1366 x 768 (HD) - Kepler - Wi-Fi - kbd: US",188
"HP 17.3"" HD+ Touchscreen Laptop, Intel Core i5-8265U Processor, 8GB Memory, 256GB SSD, DVDRW, Windows 10 Home",740
"EVOO 11.6"" Convertible Touchscreen Laptop, FHD, Dual Core, 32GB Storage, 4GB Memory, Mini HDMI, Front Camera, Windows 10 Home, Silver - Includes Office 365 Personal for One Year",159
"Acer Aspire 3 - A315-53-32TF 15.6 inch Laptop i3-8130U 4GB 16GB 1TB HDD W10H, Indigo Blue",522
"Certified Refurbished Apple Macbook Pro 13.3"" core 2 duo 2010 [2.4] [250GB] [4GB] MC374LL/A - 90 Day Warranty",469
"2019 Dell Inspiron 15 15.6"" Touchscreen Premium Laptop Computer, Intel Core i3-7130U 2.7GHz, 8GB DDR4 RAM, 128GB SSD, Intel HD Graphics 620, WiFi, Bluetooth, USB 3.0, HDMI, Windows 10 Home",539
"Acer 15.6"" Laptop Intel Celeron 1.60 GHz 2 GB Ram 16GB SSD Chrome OS | Manufacturer Refurbished",259
"MSI Prestige 14 A10SC-020 14"" Notebook - Core i5-10210U - 16GB RAM - 512GB SSD - NVIDIA GeForce GTX 1650 Max-Q - Windows 10 Pro - Gray with Blue Diamond Cut","1,195"
"HP Elite Dragonfly x360 Home and Business Laptop (Intel i7-8665U 4-Core, 16GB RAM, 1TB m.2 SATA SSD, 13.3"" Touch  Full HD (1920x1080), Intel UHD 620, Fingerprint, Wifi, Bluetooth, Webcam, Win 10 Pro)","2,199"
"Refurbished Apple MacBook Core 13"" 2 Duo 2.26 250GB Late 09 (A1342, MC207LL/A)  Silver (Good Condition).",288
Refurbished Lenovo ThinkPad T420 i7 2.8GHz 4GB 500GB DRW Windows 10 Pro 64 Laptop CAM,275
Refurbished Dell Latitude Laptop with a Intel Dual Core 4GB RAM DVD WIFI PC HD Computer Windows 10,158
"Apple 13.4"" MacBook Pro Laptop (Retina, Touch Bar, 2.3GHz Quad-Core Intel Core i5, 8GB RAM, 512GB SSD Storage) Space Gray(MR9R2E/A) (Spanish Model)","1,879"
"HP 17 Laptop 2020 Premium Business Laptop Computer I 17.3"" HD+ Display I 8th Gen Intel Quad-Core i5-8265U (>i7-7500U) I 12GB DDR4 128GB SSD 2TB HDD I Intel UHD Graphics 620 DVD WIFI Win 10",869
"HP ProBook 450 G7 15.6"" Notebook - Intel Core i7 - 16 GB RAM - 512 GB SSD - NVIDIA GeForce MX250 - Windows 10 Pro - Silver","1,099"
"Apple A Grade Macbook Pro 15.4-inch (Retina DG, Silver, Touch Bar) 2.9Ghz Quad Core i7 (Mid 2017) MPTV2LL/A 512GB SSD 16GB Memory 2880x1800 Display Mac OS Sierra Power Adapter Included","1,629"
"Acer Nitro 5 Gaming Notebook, 15"" IPS FHD Screen, AMD Ryzen 7 3750H Processor, AMD Radeon RX 560X GPU, 8GB RAM, 512 GB SSD, Black AN515-43-R1QT","1,318"
"Refurbished Apple MacBook Pro - Core i5 2.5 GHz - OS X 10.11 El Capitan - 4 GB RAM - 500 GB HDD - DVD-Writer DL - 13.3"" 1280 x 800 - HD Graphics 4000 - kbd: English",589
"HP Pavilion 15-cs3065cl Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 128GB PCIe SSD + 1TB  HDD, 15.6"" Touch  Full HD (1920x1080), Intel Iris Plus Graphics, Wifi, Bluetooth, Win 10 Pro)",989
"HP 15.6"" HD Laptop, Intel Core i3-8145U, 8GB SDRAM, 1TB HDD, Ghost Silver",599
"ASUS - TUF Gaming FX705GM 17.3"" Laptop - Intel Core i7 - 16GB Memory - NVIDIA GeForce GTX 1060 - 512GB Solid State Drive - Black","1,194"
"Refurbished HP 15 Laptop, 15.6"" HD Display, Intel Core i5-8265U, Intel UHD Graphics, 8GB, 256GB SSD, Natural Silver, 15-dw0054wm","1,117"
"Samsung Chromebook 11.6"" Laptop PC with Samsung Exynos Dual Core Processor (1.7 GHz), 2GB Memory, 16GB Hard Drive and Chrome OS, XE303C12-A01US, Silver (Pre-Owned)",149
The New Razer Blade 15 - Full HD 144Hz - RTX 2070 - 512GB  - Mercury,"1,899"
"REFURBISHED: Dell Latitude e6420 Laptop - Intel Core i5 Processor, 250gb HDD, 4GB RAM, DVD-RW, Windows 10 Professional x64",219
"Refurbished Dell Latitude E6420 14"" Laptop, Windows 10 Pro, Intel Core i5-2520M Processor, 8GB RAM, 500GB Hard Drive",297
"Dell Inspiron 14"" HD Anti-Glare LED Backlit Flagship Laptop, 10th-Gen Intel i5-1035G4 up to 3.7GHz, 4GB DDR4, 128GB SSD, Bluetooth, 802.11ac, HDMI, Webcam, MaxxAudio, Windows 10",499
"Lenovo Thinkpad T540P HD 15.6"" Intel Core i5 (2.6GHz-3.3GHz) 8GB Memory 500GB Hard Drive Webcam Numeric Keypad Bluetooth Windows 10 Professional Laptop (Refurbished)",249
"MSI WS75 9TJ-002 17.3"" Mobile Workstation - Core i7-9750H - 32GB RAM - 512GB SSD - Quadro T2000 - Windows 10 Pro","2,252"
"Refurbished Acer Spin 3 - 14"" Laptop Intel Core i5-8265U 1.6GHz 8GB Ram 256GB SSD Win10Home",579
Dell Latitude E6430 14'' PC Laptop Intel i5 Dual Core 2.5GHz 8GB RAM 500GB HDD Windows 10 Professional Refurbished,292
"Refurbished Apple MacBook Air 13.3"" Laptop Intel Core i5 1.3GHz, 4GB Ram, 128 GB SSD",499
"Refurbished HP Zbook 15 15.6"" Laptop, Windows 10 Pro, Intel Core i7-4800MQ Processor, 8GB RAM Memory, 256GB Solid State Drive",823
"Refurbished Lenovo T540P 15.6"" Laptop, Windows 10 Pro, Intel Core i5-4300M Processor, 16GB RAM, 500GB Hard Drive",402
"Refurbished Dell E6430 14.0"" Laptop, Windows 10 Pro, Intel Core i5-3210M Processor, 4GB RAM, 120GB Solid State Drive",325
"Refurbished Dell Latitude E7270 | 12"" | Intel Core i5-6300U X2 2.4GHz | 8GB RAM | 256GB SSD | WIFI | Windows 10 Pro Laptop Notebook Computer",681
"HP - Envy 17.3"" Touch-Screen Laptop - Intel Core i7 - 12GB Memory - NVIDIA GeForce MX250 - 512GB SSD + Optane - Natural Silver, Sandblasted Anodized Finish","1,904"
"(Refurbished) DELL Chromebook 11 - Intel Celeron N2840 2.16GHz, 4GB Mem, 16GB SSD, 11.6"" (1366 x 768), WebCam, BT 4, 802.11a/b/g/n WLAN, Chrome OS, WARRANTY (Wear/Tear)",119
Apple Macbook Pro 13.3-inch Silver - 4GB RAM - 500GB HDD - 2.4GHz Intel Core i5-2435M - MD313LL/A Late 2011 (Certified Refurbished),589
"Refurbished DELL 12.5'' E7250 Laptop with Intel Core i7-5600U 2.6GHz, 16GB Memory, 512GB Solid State Drive and Windows 10 Pro",555
"Refurbished Apple MacBook Pro Core i5 2.4GHz 4GB RAM 500GB HD 13"" - MD313LL/A",589
Refurbished Dell Latitude E5520 Laptop  i3 Dual-Core 4GB 320GB Win 10 Pro B v.AA,681
"Refurbished Dell 15.5"" Lattitude E6520 Laptop PC with Intel Core i7 Quad-Core Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro",287
Apple Macbook (MNYF2LL/A) 12-inch Retina Display Intel Core m3 256GB - Silver (Mid-2017) (Certified Refurbished),849
ASUS Notebook UX434FL-DB77 14,"1,431"
"Refurbished Dell Latitude E7440 14"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 128GB Solid State Drive",339
"Acer Chromebook - CB5-311-T677 NVIDIA Tegra K1 2.1GHz, 13.3"" Full HD Display, 4GB RAM, 32GB SSD - White (Scratch and Dent)",149
"Dell G3 Gaming Laptop 15.6"" Full HD, Intel Core i7-8750H, NVIDIA GeForce GTX 1050 Ti 4GB, 1TB HDD + 128GB SSD, 8GB RAM, G3579-7044BLK",966
Refurbished Dell Latitude E6440 Laptop  i5 Dual-Core 8GB 256GB SSD Win 10 Pro B v.WAA,389
"Refurbished Dell Latitude E5540 15.6"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 500GB Hard Drive",349
"Refurbished Dell 15.6"" Latitude E6530 Laptop PC with Intel Core i5-3210M Processor, 4GB Memory, 128GB Solid State Drive and Windows 10 Pro",304
"Lenovo ThinkPad E595 Home and Business Laptop (AMD Ryzen 7 3700U 4-Core, 8GB RAM, 256GB SSD, 15.6"" Full HD (1920x1080), AMD Radeon RX Vega 10, Wifi, Bluetooth, Webcam, 2xUSB 3.1, 1xHDMI, Win 10 Pro)","1,102"
Apple MacBook Pro 15-Inch Retina Laptop i7 2.5GHz - 3.7GHz / 16GB DDR3 Ram / 1TB SSD / Radeon R9 M370X 2GB Video / OS X Mojave / Thunderbolt / HDMI / MJLT2LL/A (Refurbished),"1,549"
"Dell Silver 13.3"" XPS FHD Laptop PC with Intel Core i5-6200U Processor, 8GB Memory, 128GB Solid State Drive and Windows 10 Home","1,209"
"Dell XPS 13 13.4"" 2-in-1 Touchscreen InfinityEdge FHD (1920 x 1200) Display Intel Core i7-1065G7 16GB RAM 512GB SSD Intel Iris Plus Graphics Fingerprint Reader Silver Windows 10 Home","1,459"
"Refurbished Alienware 18 18.4-Inch Gaming Laptop, Intel Core i7 4940MX 3.4Ghz Processor, 32GB DDR3 Ram, 2TB HDD, 256 GBSSD Nvidia Dual GTX 980M 8GB Geforce Windows 10 pro","2,495"
"HP Chromebook G1 14"" Laptop Intel Celeron Dual Core 1.4GHz 4GB 16GB (Refurbished - Scratches)",175
"Refurbished Alienware 17 AW17R3 17.3-Inch Full HD Gaming Laptop, 6th Gen Intel Core i7-6700HQ UP to 3.5GHz, 8GB Memory, 256GB ssd + 1TB Hard Drive, 3GB GeForce GTX 970M Graphics, Windows 10","1,299"
Apple MacBook Pro 15.4 Intel Core i7 2.2GHz 16GB 256GB Laptop MGXA2LL/A - Refurbished Grade C,774
"New 2018 Lenovo Yoga 730 2-in-1 15.6"" FHD IPS Touch-Screen Laptop, Intel i5-8250U, 8GB DDR4 RAM, 256GB PCIe SSD, Thunderbolt, Fingerprint Reader, Backlit Keyboard, Built for Windows Ink, Win10",855
"2019 Lenovo Yoga C930 2-in-1 13.9"" 4K UHD Touch-Screen Laptop - Intel i7, 16GB DDR4, 1TB PCI-e SSD Active Pen","1,379"
"Refurbished Apple MacBook Pro 13.3in Silver | 8GB RAM | 500GB | Wi-Fi | Bundle includes Black Case, Bluetooth Mouse and Headset",549
"Refurbished Dell 15.6"" Latitude E6520 Laptop PC with Intel Core i5-2520M Processor, 8GB Memory, 128GB Solid State Drive and Windows 10 Pro",279
"Refurbished EVOO 11.6"" Convertible Touchscreen Laptop FHD, Elite Series, Intel Celeron, 4GB Memory RAM, 32GB Storage, Windows 10 Home, Silver, TEV-EL2IN1-116-2-SL",199
Apple A Grade Macbook Air 13.3-inch 1.6GHZ Dual Core i5 (Early 2015) MJVE2LL/A 64GB HD 4 GB Memory 1440 x 900 Display Mac OS X v10.12 Sierra Power Adapter Included,616
"Refurbished EVOO 11.6"" Convertible Touchscreen Laptop FHD, Elite Series, 4GB RAM, 32GB Storage, Windows 10 Home, Rose Gold, TEV-EL2IN1-116-2-RG",178
Apple A Grade Macbook Pro 15.4-inch (Retina IG) 2.2Ghz Quad Core i7 (Mid 2015) MJLQ2LL/A 512GB SSD 16 GB Memory 2880x1800 Display Mac OS X v10.12 Sierra Power Adapter Included,"1,024"
Apple A Grade Macbook Air 13.3-inch 1.6GHZ Dual Core i5 (Early 2015) MJVE2LL/A 64GB HD 4 GB Memory 1440 x 900 Display Mac OS X v10.12 Sierra Power Adapter Included,616
"Certified Refurbished Dell Black 14"" Latitude E6430 WA5-1031 Laptop PC with Intel Core i5-3320M Processor, 4GB Memory, 320GB Hard Drive and Windows 10 Pro",238
"Lenovo ThinkPad P51 Mobile Workstation Laptop - Windows 10 Pro - Intel Xeon E3-1535M, 32GB ECC RAM, 500GB SSD + 1TB HDD, 15.6"" UHD 4K 3840x2160 Display, NVIDIA Quadro M2200M 4GB GPU, SmartCard Reader","3,199"
"HP 15-CS3079NR Pavilion Laptop, 15.6'', Intel Core i5-1035G1, Intel UHD Graphics, 256GB SSD Storage, 8GB RAM, 15-CS3079NR",697
"HP Notebook 15-bs289wm, 15.6"" HD Touchscreen, Intel Pentium N5000, 4GB RAM, 1TB HDD, Windows 10 Home",493
MSI GS65 Stealth-483 15.6 Ultra Thin and Light 240Hz 8ms Gaming Laptop Intel Core i7-9750H Nvidia GeForce RTX2060 32GB DDR4 512GB NVMe SSD TB3 Win10PRO VR Ready,"1,999"
"Dell Latitude E6430 HD 14"" Intel Core i7 3540M (3.0GHz-3.7GHz) 8GB Memory 500GB Hard Drive Webcam DVD-RW Windows 7 Professional 64-Bit Laptop (Refurbished)",346
"Certified Refurbished Dell Latitude 5490 Laptop, 14"" FHD (1920x1080) Non-Touch, Intel Core 8th Gen i5-8350U, 8GB RAM, 128GB SSD, Windows 10 Pro",729
"Acer Predator Helios 15.6"" - i7-8750H - 16GB - 256 SSD - GTX 1060 - Windows 10 Home - Gaming Laptop","1,399"
IP S14515  A69225 4G 500G W10S,320
"Acer Chromebook 15 CB315-1HT-C9UA, Celeron N3350, 15.6"" Full HD Touch, 4GB LPDDR4, 32GB Storage, Google Chrome",368
"Refurbished HP ChromeBook 11 G4 11.6"" Chromebook Laptop Intel Celeron N2840 16GB SSD 4GB RAM",125
"ASUS VivoBook 14"" Ryzen 3 8/256 Laptop-Slate Grey, F412DA-WS33",379
"Refurbished Apple Macbook Pro 13.3-inch 4GB RAM 1TB HDD Silver | Bundle: Wireless Headset, Macbook Case & Bluetooth Mouse | 1 Year Warranty (B Grade)",599
Toshiba Dynabook Tecra A50-EC1525 15.6 FHD Laptop i7-8550U  8GB 256GB SSD W10P,804
"HP ENVY 13-BA0010NR 13.3"" Laptop Intel Core i7-1065G7 8GB DDR4 256GB SSD Intel Iris Plus Graphics Windows 10 Home - Natural Silver",954
Apple MacBook Pro MJLQ2LL/A 15.4-Inch 256GB Laptop with Retina Display (Refurbished),"1,019"
"Refurbished Dell Latitude E5440 14"" Laptop, Windows 10 Pro, Intel Core i5-4300U Processor, 8GB RAM, 500GB Hard Drive",263
"REFURBISHED Alienware 18 18.4-Inch Gaming Laptop, Intel Core i7 3.4Ghz Processor, 32GB DDR3 Ram, 1TB HDD, Nvidia Geforce GTX 765M SLI, Windows 10 Pr1","1,899"
"Acer Aspire 5 A515-51-3509, 15.6"" Full HD (1920 x 1080), 7th Gen Intel Core i3-7100U, 8GB DDR4, 1TB HDD, Windows 10 Home",630
"Apple Macbook Air 11.6"" Retina display Laptop [4GB RAM - 128GB SSD] Bundle Includes: Wireless Headset, Generic Case, Bluetooth Mouse, Priority Shipping & 1 Year Warranty (Refurbished)",519
"HP EliteBook 840 G1 14.0"" Standard Refurb Laptop - Intel Core i5 4300U 4th Gen 1.9 GHz 8GB SODIMM DDR3L SATA 2.5"" 256GB SSD Windows 10 Pro - Webcam, Bluetooth",369
"Lenovo ThinkPad X240 Laptop Computer, 2.10 GHz Intel i7 Dual Core Gen 4, 8GB DDR3 RAM, 256GB SSD Hard Drive, Windows 10 Professional 64 Bit, 12"" Screen (Renewed)",289
"Microsoft VEF-00022 Surface Laptop 3 13.5"" Touch Intel i7-1065G7 16GB/256GB, Black Bundle with Elite Suite 18 Software (Office Suite Pro, Photo Editor, PDF Editor, PCmover Pro) + 1 Year Extended Warr","1,599"
"Refurbished EVOO 11.6"" FHD, A4-9120 2.2GHz, 2GB RAM, 32GB eMMC, Windows 10, Blue, EV-C-116-5-BL",129
"Refurbished Apple MacBook Pro 13.3"" Laptop LED Intel i5 3210M 2.5GHz 4GB 500GB - MD101LLA",429
"Microsoft Refurbished Surface Laptop 2 Cobalt Blue 13.5"" 2256x1504 Touchscreen PC, 8th Gen Core i5, Quad Core, 8GB RAM, 256GB SSD, Webcam, Bluetooth, Win 10 w/Black Mobile Mouse",759
"Dell Latitude E5430 14.0"" Refurbished Laptop - Intel Core i5 3210M 3rd Gen 2.5 GHz 8GB 500GB HDD DVD-RW Windows 10 Pro 64-Bit - Webcam",319
"HP - ENVY 13.3"" 4K Ultra HD Touch-Screen Laptop - Intel Core i7 - 8GB Memory - 512GB SSD - Natural Silver",870
"Refurbished HP 15-f246wm 15.6"" Laptop"", Intel Celeron N2840, Intel HD Graphics, 500GB HDD, 4GB RAM, 15-F246WM Black",328
"Lenovo ThinkPad T470s Windows 10 Pro LTE 4G Laptop - Intel Core i7-7500U, 24GB RAM, 256GB SSD, 14"" IPS WQHD (2560x1440) Matte Display, Fingerprint Reader, Smart Card Reader, Black Color","1,499"
"HP 14-dq1033cl 14"" Laptop Notebook 10th Gen i3 1080p 4GB Memory 128GB SSD",479
"B GRADE Refurbished Toshiba 13.3"" Portege Z30-A Laptop with Intel Core i7-4600U 2.1GHz, 8GB RAM, 256GB SSD, Webcam, and Win 10 Pro (64-bit)",431
"Dell Inspiron 15 3593 Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 128GB m.2 SATA SSD + 1TB  HDD, 15.6"" Touch  Full HD (1920x1080), Intel Iris Plus, Wifi, Bluetooth, Win 10 Home)",999
"Samsung Metallic Black 11.6"" XE500C13-K02US Chromebook 3 PC with Intel Celeron N3050 Processor, 4GB Memory, 16GB eMMC Drive and Chrome OS",389
"Apple 13.3"" MacBook Pro with Retina display  Intel Core i5 2.6GHz, 8GB DDR3 RAM, 256GB flash storage / OS X 10.12 SIERRA / - Refurbished",574
"DELL Latitude 7490 14.1"" FHD Laptop i7-8650U Quad-Core 16GB 512GB SSD Win10 Pro","2,538"
"Apple A Grade Macbook Pro 15.4-inch (Retina DG, Space Gray, Touch Bar) 3.1Ghz Quad Core i7 (Mid 2017) MPTT2LL/A 512GB SSD 16GB Memory 2880x1800 Res Parrallels Dual Boot MacOS/Win 10 Pro Power Adapter","1,699"
Dell Latitude E7240 Laptop Intel i5-2.0Ghz 8GB Ram 128GB SSD HD W10P-64 - Refurbished,269
"HP Envy 15-as014wm 15.6"" Laptop, Full-HD IPS Touch Screen, Windows 10, Intel Core i7-6500U Processor, 8GB Memory, 1TB Hard Drive, Natural Silver",649
"HP 17 Laptop 2020 Premium Business Laptop Computer I 17.3"" HD+ Display I 8th Gen Intel Quad-Core i5-8265U (>i7-7500U) I 16GB DDR4 1TB SSD 2TB HDD I Intel UHD Graphics 620 DVD WIFI Win 10",949
"Apple 13.3"" MacBook Air (Mid 2017, Silver - 128GB)(Refurbished)","1,084"
"Refurbished HP 15-f246wm 15.6"" Laptop"", Intel Celeron N2840, Intel HD Graphics, 500GB HDD, 4GB RAM, 15-F246WM Black",328
"Dell Inspiron 15 3593 Home and Business Laptop (Intel i7-1065G7 4-Core, 16GB RAM, 128GB m.2 SATA SSD + 1TB  HDD, 15.6"" Touch  Full HD (1920x1080), Intel Iris Plus, Wifi, Bluetooth, Win 10 Home)",999
"HP 14-dq1033cl 14"" Laptop Notebook 10th Gen i3 1080p 4GB Memory 128GB SSD",479
"HP Envy 13.3"" Full HD, Intel Core i5-1035G1, Intel UHD Graphics, 8GB SDRAM, 256GB SSD, Natural Silver, Windows 10, 13-ba0047wm",629
